image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
120523.jpg,87.13298,97.480965,164.51787,98.98067,125.825424,139.17282,102.57996,179.51494,155.96954,180.2648
074347.jpg,87.8524,87.8524,154.92252,68.95941,119.02583,123.74908,118.081184,163.42436,167.20296,151.14392
150952.jpg,87.107,87.107,165.34564,94.792915,133.8137,128.68976,99.71978,169.09006,156.47728,172.83449
013007.jpg,86.89051,86.89051,164.43796,86.89051,128.93431,131.73723,106.51095,169.10948,156.9635,167.24088
021078.jpg,87.34118,88.09412,162.6353,94.117645,139.29411,142.30588,100.89412,170.1647,155.10588,170.1647
110547.jpg,87.20879,99.86813,161.75824,90.02198,123.78022,142.06593,97.05495,174.41759,157.53847,171.6044
003700.jpg,74.27161,105.87654,148.54321,90.07407,102.71605,137.48148,88.49383,186.46913,150.12346,178.5679
157262.jpg,86.88484,96.19394,172.21817,96.19394,128.77576,141.18788,91.53939,176.87273,162.90909,178.42424
047685.jpg,88.064,88.064,165.888,75.776,126.976006,131.072,108.54401,165.888,172.03201,157.69601
144044.jpg,68.571434,84.571434,139.42857,77.71429,91.42857,123.42857,82.28572,169.14287,132.57144,166.85715
102422.jpg,88.61539,88.61539,169.35385,88.61539,128.0,131.93846,94.52308,169.35385,159.50769,171.32307
130498.jpg,90.50505,106.0202,172.39056,99.98653,143.08417,155.1515,97.40067,187.90572,166.3569,185.31985
060070.jpg,103.1787,81.76426,189.80989,98.31178,157.68822,139.19391,94.41825,181.04942,169.36882,195.65019
073149.jpg,93.003746,102.59176,175.46068,105.46816,141.90262,152.44943,97.79775,189.8427,161.07866,192.7191
080089.jpg,88.35398,92.88496,163.11505,88.35398,131.39822,135.9292,95.150444,169.9115,156.31859,169.9115
006335.jpg,88.41237,104.24742,163.62886,98.96907,126.680405,145.15463,97.64948,178.14432,158.35051,180.7835
011537.jpg,87.8524,102.96679,165.31366,97.2989,131.30627,143.58672,101.07749,179.4834,161.53506,179.4834
025233.jpg,88.81632,104.48979,167.18367,95.78231,134.09523,146.2857,104.48979,184.59863,167.18367,177.63264
109931.jpg,87.5539,93.26394,183.67287,94.215614,119.91078,153.21933,94.215614,175.1078,183.67287,176.05948
008911.jpg,87.37201,117.95222,162.51195,113.58361,135.42662,161.63821,96.109215,196.58702,156.3959,195.7133
057308.jpg,87.466675,101.333336,165.33334,97.06667,133.33334,134.40001,102.40001,179.20001,160.00002,179.20001
113843.jpg,87.436615,111.77464,162.25352,112.676056,123.49296,155.04225,92.84507,191.09859,153.23944,194.70422
057976.jpg,87.52137,120.34189,164.10257,111.58975,131.28206,160.82053,106.11967,198.0171,165.1966,193.64104
035124.jpg,86.97436,103.38461,162.46155,96.82051,113.230774,146.05128,100.10256,183.79488,169.02565,178.8718
052313.jpg,86.30857,96.54857,157.98857,83.38286,109.71429,125.80571,98.01143,175.54286,157.98857,166.76572
083477.jpg,89.04347,107.20366,165.19908,111.304344,137.08008,158.16933,94.31579,190.97482,160.51257,192.73225
156980.jpg,87.15578,87.15578,164.3417,68.50251,133.78894,117.70854,112.88442,169.16583,185.56784,150.51256
018547.jpg,86.9434,86.9434,169.05661,80.90566,137.66039,130.4151,96.603775,169.05661,184.75471,158.18867
026211.jpg,89.04347,89.04347,173.63478,75.68695,146.92174,126.88695,104.62608,171.40869,184.76521,158.05217
082445.jpg,87.06599,88.36548,174.13197,68.87309,133.84772,126.05076,101.360405,158.53807,175.43147,150.74112
065014.jpg,78.41441,84.18018,157.98198,65.72973,123.38739,123.38739,109.54955,168.36037,179.89189,152.21622
072071.jpg,88.13114,88.13114,163.67212,94.42622,121.70491,138.49179,83.93442,169.96721,159.4754,172.06557
096798.jpg,87.466675,87.466675,164.26668,84.26667,123.73334,138.66667,97.06667,169.6,172.8,161.06668
033621.jpg,87.466675,87.466675,154.66667,70.4,122.66667,128.0,113.06667,165.33334,173.86667,152.53334
099039.jpg,87.41463,88.455284,159.21951,83.25203,113.43089,129.04065,98.861786,170.66666,165.46341,164.42276
117943.jpg,87.67123,87.67123,158.97716,97.02283,127.41552,132.09132,88.84018,169.49771,148.45662,171.8356
120447.jpg,87.22963,89.12592,159.28888,83.437035,125.155556,123.259254,96.71111,170.66666,164.97777,161.18518
158182.jpg,88.0,88.0,169.6,80.0,134.40001,144.0,105.6,169.6,180.8,156.8
011370.jpg,87.52137,86.42735,159.7265,83.1453,118.153854,119.24787,90.80342,168.47864,161.91454,158.63249
014228.jpg,88.49383,88.49383,162.76543,93.234566,116.93827,139.06174,91.65432,170.66667,158.02469,175.40741
033589.jpg,87.57895,86.23158,152.25264,75.45264,110.484215,133.38948,102.4,168.42107,163.03159,157.6421
154387.jpg,87.54978,87.54978,175.09956,83.11688,130.77057,140.74458,94.199135,169.55844,187.29004,165.12553
113796.jpg,87.8524,87.8524,163.42436,81.23985,130.36162,133.19557,102.02214,170.0369,167.20296,162.4797
041379.jpg,86.89051,86.89051,163.50365,89.69343,129.8686,146.68613,90.62774,169.10948,163.50365,164.43796
071426.jpg,87.57895,87.57895,165.05264,87.57895,132.04211,128.0,99.031586,169.76843,165.05264,165.72632
147028.jpg,87.466675,87.466675,180.26668,87.466675,136.53334,136.53334,93.86667,169.6,173.86667,168.53334
009052.jpg,87.77143,87.77143,182.85715,107.88571,131.65715,144.45714,84.11429,170.05714,153.6,184.68571
139959.jpg,87.41463,87.41463,159.21951,103.02438,115.51219,147.51219,73.36585,169.36584,135.02438,183.41463
078327.jpg,87.86799,103.92079,175.73598,96.31683,131.80199,149.54456,103.07591,181.65018,181.65018,178.27063
066086.jpg,87.22963,89.12592,161.18518,109.98518,127.05185,149.8074,51.2,170.66666,117.570366,185.83704
160330.jpg,87.22963,89.12592,178.25185,92.91852,127.05185,147.9111,89.12592,170.66666,183.94073,174.45926
047027.jpg,87.47739,87.47739,163.37688,74.61307,131.21608,113.20603,110.63316,162.09045,167.23618,156.94472
013802.jpg,87.80676,87.80676,162.00966,82.8599,128.61836,140.9855,98.937195,169.42995,159.53622,164.4831
054875.jpg,87.47739,87.47739,164.66331,86.190956,129.92964,127.35678,95.19598,165.94975,160.80402,168.52261
062810.jpg,89.04347,89.04347,160.27826,86.81739,122.43478,135.7913,91.26956,166.95651,153.59999,169.1826
071867.jpg,87.77143,100.93714,160.91429,102.4,133.12,146.2857,84.84571,182.85715,149.21143,184.31999
155181.jpg,86.97436,86.97436,170.66667,72.20513,134.5641,128.0,113.230774,164.10257,182.15385,154.25641
116750.jpg,87.19854,84.86703,163.20583,73.20947,129.16576,120.772316,109.581055,164.13843,167.86885,155.27869
004250.jpg,87.27273,88.1039,163.74026,98.07792,128.0,132.15584,83.11688,170.3896,144.62338,178.7013
040251.jpg,87.08196,87.08196,161.57376,87.08196,136.39343,126.95081,82.88524,168.91803,144.78688,168.91803
058127.jpg,87.111115,87.111115,159.11111,85.333336,120.0,128.2963,109.92593,165.33333,169.48148,167.40741
159432.jpg,86.85715,88.38095,166.09525,88.38095,126.4762,135.61905,100.571434,170.66667,169.14285,170.66667
082094.jpg,87.47739,87.47739,174.95477,93.909546,126.07035,150.51256,100.341705,168.52261,171.09547,176.24121
120552.jpg,88.49383,88.49383,158.02469,79.012344,116.93827,123.25926,113.77778,164.34567,167.50618,161.18518
135132.jpg,87.57895,86.23158,158.98949,110.484215,121.26316,141.4737,60.63158,168.42107,125.30527,189.97896
015316.jpg,87.24268,87.24268,170.96042,86.36144,126.45783,114.12048,97.37694,169.19794,161.26678,167.87607
081372.jpg,87.22963,89.12592,176.35555,92.91852,140.32593,146.01482,81.54074,168.77037,168.77037,174.45926
005191.jpg,87.54978,87.54978,168.45021,78.68398,129.66234,127.445885,104.17316,162.90909,170.66667,160.69264
098852.jpg,87.652176,89.04348,164.17392,89.04348,129.39131,122.434784,100.17391,169.73914,160.0,171.13043
030044.jpg,87.30257,109.620514,155.56923,87.95898,125.37436,142.44102,121.4359,184.4513,170.66667,170.01027
093088.jpg,87.22963,89.12592,168.77037,104.296295,132.74074,138.42963,81.54074,170.66666,155.49629,185.83704
016692.jpg,87.39577,87.39577,166.28398,84.30212,127.6133,126.06647,96.676735,163.19034,162.41692,166.28398
083251.jpg,87.111115,88.88889,158.22223,80.0,117.333336,119.111115,97.77778,163.55556,156.44444,161.77779
084503.jpg,88.35398,88.35398,163.11505,88.35398,120.07079,126.867256,95.150444,165.38052,156.31859,169.9115
006517.jpg,86.9434,92.98113,161.81133,94.18868,121.962265,135.24529,96.603775,173.8868,153.35849,176.3019
020340.jpg,87.74843,87.74843,163.42137,87.74843,127.19496,137.66037,94.993706,169.86163,150.54088,169.86163
106591.jpg,87.29954,87.29954,169.29033,80.2212,132.71889,113.843315,108.53456,166.93088,166.93088,162.21198
139166.jpg,86.97436,86.97436,164.10257,93.53846,111.589745,124.71795,83.69231,167.38461,141.1282,175.58975
024017.jpg,86.97436,86.97436,162.46155,90.25641,131.28206,134.5641,88.61539,164.10257,152.61539,172.3077
055829.jpg,87.74843,87.74843,162.61635,86.13836,132.83018,121.559746,104.65408,169.86163,158.59119,168.25157
130642.jpg,86.96183,86.96183,165.12978,79.145035,124.091606,124.091606,98.68703,161.22137,163.17557,161.22137
140768.jpg,87.39577,87.39577,157.00302,61.87311,126.06647,97.45015,122.97281,162.41692,174.01813,143.85498
161327.jpg,87.24378,113.99004,166.84576,106.34826,129.27364,148.37811,101.89055,192.95522,169.39304,188.49751
004291.jpg,87.34118,88.09412,161.88235,89.6,112.18824,137.78824,91.858826,164.89412,155.10588,171.6706
025143.jpg,87.52137,86.42735,163.00856,86.42735,131.28206,131.28206,97.36752,165.1966,156.44446,168.47864
109122.jpg,87.44554,87.44554,171.08911,67.16831,141.9406,129.26732,108.9901,169.82178,192.63367,149.54456
057883.jpg,87.614975,87.614975,150.58824,73.92513,110.8877,134.16043,109.51872,169.75401,175.22995,153.3262
054279.jpg,87.18367,107.428566,154.12245,107.428566,120.81632,150.85715,93.061226,189.38776,151.51021,189.38776
053340.jpg,87.63964,85.333336,156.06006,126.07808,109.16517,147.6036,49.96997,167.5916,117.62163,203.72372
038352.jpg,87.04,87.89333,148.48001,86.18667,128.0,118.613335,98.98667,168.10667,146.77333,168.10667
042683.jpg,87.05145,89.53318,155.96718,88.00597,116.0686,124.85011,91.82401,171.62117,151.19463,167.80313
065429.jpg,86.95103,87.35545,165.00475,80.480255,129.01106,121.32702,98.679306,169.4534,169.85782,160.55609
131670.jpg,87.8524,87.8524,161.53506,90.68635,117.136536,132.25093,90.68635,170.0369,162.4797,170.0369
157231.jpg,88.0,93.0,151.0,99.0,109.0,133.0,86.0,175.0,141.0,181.0
058324.jpg,87.29501,99.06513,155.95403,101.02682,116.72031,140.26053,91.21839,181.45593,153.01149,177.53256
073721.jpg,88.13114,88.13114,163.67212,81.83606,123.80327,136.39343,96.52458,169.96721,167.86884,163.67212
085956.jpg,87.77143,99.47428,169.69142,108.25143,119.954285,159.45143,80.457146,179.93143,163.84,190.17143
099582.jpg,87.63964,87.63964,156.82883,85.333336,114.16216,125.693695,93.40541,169.51352,156.82883,166.05406
002708.jpg,87.02158,87.02158,168.97842,102.21583,114.18705,145.95683,75.97122,167.59712,159.30936,184.17267
009414.jpg,88.00001,89.14286,168.0,92.571434,130.28572,138.28572,88.00001,171.42857,166.85715,173.7143
015844.jpg,86.85715,88.38095,164.57143,88.38095,117.333336,134.09525,86.85715,170.66667,166.09525,170.66667
021264.jpg,87.57895,87.57895,157.8346,82.76692,123.18797,119.33835,100.090225,169.38347,159.7594,162.64662
029088.jpg,87.24022,87.24022,160.89384,78.65922,129.43016,123.709496,100.82681,169.47485,171.6201,158.7486
034475.jpg,87.08196,87.08196,166.81966,94.42622,118.55737,144.78688,79.7377,166.81966,162.62294,176.26228
123246.jpg,87.20879,87.20879,168.79121,97.05495,116.74725,144.87912,80.17583,168.79121,161.75824,178.63736
015687.jpg,86.95652,86.95652,165.56522,77.91305,128.0,128.0,94.608696,167.65218,164.17392,160.0
146003.jpg,86.91358,87.703705,170.66667,93.234566,125.62963,144.59259,82.17284,165.92593,164.34567,175.40741
043143.jpg,87.824814,87.824814,162.56934,84.08759,121.459854,128.93431,93.43066,168.17519,158.83212,166.30656
097631.jpg,87.54978,87.54978,165.12553,87.54978,120.79654,131.87878,93.09091,166.23376,157.36797,169.55844
056159.jpg,87.3271,88.52336,168.6729,80.14953,138.76636,133.98131,100.48598,168.6729,172.26167,162.69159
057965.jpg,87.824814,87.824814,166.30656,84.08759,138.27737,121.459854,85.95621,168.17519,173.78102,166.30656
064024.jpg,87.3271,88.52336,160.29906,78.95327,125.607475,130.39252,108.85981,161.49532,163.88785,161.49532
019581.jpg,86.85715,82.28571,164.57143,65.52381,121.90476,118.85715,109.71429,163.04762,179.80952,147.80952
095616.jpg,87.47739,87.47739,159.5176,87.47739,128.64322,127.35678,91.336685,169.80904,147.9397,169.80904
016623.jpg,88.0,88.0,163.0,80.0,127.0,129.0,99.0,165.0,161.0,162.0
054764.jpg,87.09565,87.09565,160.27826,81.25217,122.15652,137.1826,99.33913,167.23477,159.1652,163.33913
078341.jpg,87.01755,87.57895,167.85965,92.070175,124.63158,141.47368,90.94737,168.42105,156.07018,174.0351
081588.jpg,87.614975,87.614975,165.64706,80.77006,135.52942,134.16043,94.45989,168.38503,160.17113,162.90909
136937.jpg,86.77966,86.77966,175.72882,86.77966,130.1695,143.18645,80.27119,169.22034,177.8983,167.05084
112553.jpg,86.85715,88.38095,166.09525,68.57143,123.42857,126.4762,105.14286,166.09525,182.85715,150.85715
161454.jpg,86.98069,87.96911,161.11197,82.038605,125.52895,128.4942,98.8417,166.05405,161.11197,164.07721
077740.jpg,86.9434,86.9434,169.05661,77.28302,131.62265,131.62265,103.84906,169.05661,172.67924,159.39622
121427.jpg,87.04,87.04,172.37334,78.50667,133.12001,136.53334,87.04,163.84,174.08,160.42667
135845.jpg,87.00654,87.00654,164.81046,76.96732,127.1634,125.4902,101.22876,163.97386,165.64706,158.95425
127150.jpg,87.824814,87.824814,166.30656,82.21898,119.59124,136.40875,102.77372,170.0438,164.43796,164.43796
116415.jpg,93.63213,84.43129,169.40381,80.64271,135.30655,137.47145,106.62157,170.48625,165.07399,168.86258
034370.jpg,87.48202,87.48202,165.7554,97.61151,118.79137,146.41727,79.194244,169.43886,151.94244,175.8849
121682.jpg,87.08196,87.08196,155.27869,93.377045,115.40983,140.59015,89.18032,168.91803,138.49179,169.96721
096225.jpg,87.5539,87.5539,171.30112,83.74721,124.66914,144.65427,89.457245,165.59108,176.05948,165.59108
013474.jpg,86.9434,85.73585,158.18867,85.73585,121.962265,143.69812,97.811325,167.84906,155.77359,163.01888
040459.jpg,87.77143,109.71429,166.4,93.25714,138.97144,162.74286,104.22857,186.51428,182.85715,175.54286
039126.jpg,86.98069,87.96911,156.16988,89.945946,131.45946,143.32047,85.99228,162.10039,145.29729,171.98456
063927.jpg,87.44554,100.11881,163.48515,88.71287,134.33662,147.0099,102.653465,176.15842,171.08911,171.08911
082384.jpg,86.9434,86.9434,158.18867,83.320755,128.0,136.45284,100.22642,167.84906,155.77359,165.43396
108033.jpg,87.54978,87.54978,158.4762,85.333336,125.22944,131.87878,95.30736,165.12553,151.82684,167.342
022995.jpg,86.88484,88.43636,153.59999,86.88484,130.32727,133.4303,97.74545,170.66666,147.39394,167.56363
070294.jpg,87.459076,87.459076,165.80783,76.52669,135.74377,135.74377,102.94662,163.98576,172.18506,158.51958
025631.jpg,87.493675,87.493675,155.54431,98.83545,122.32912,143.39241,82.63291,169.31647,134.48102,178.22786
043058.jpg,87.57895,85.65414,158.797,85.65414,122.22557,143.3985,98.16541,167.45865,156.87218,162.64662
103066.jpg,88.49383,88.49383,161.18518,88.49383,126.419754,139.06174,91.65432,170.66667,156.44444,169.08643
158735.jpg,88.0,88.0,159.0,92.0,133.0,145.0,86.0,164.0,147.0,174.0
006178.jpg,87.27273,87.27273,146.03636,99.490906,119.27272,153.01817,79.12727,169.30908,123.92727,179.78181
009296.jpg,88.00001,88.00001,157.7143,83.42857,133.7143,131.42857,98.28572,162.28572,156.57144,165.7143
047514.jpg,90.55782,86.20408,160.21768,70.53061,132.35374,128.87074,117.55102,165.44217,169.79591,154.9932
055304.jpg,89.04347,89.04347,158.05217,91.26956,115.756516,138.01738,91.26956,166.95651,142.46956,173.63478
119991.jpg,87.57895,87.57895,167.45865,91.42857,118.375946,137.62407,87.57895,169.38347,153.02257,171.30827
099680.jpg,87.81395,87.81395,175.6279,80.37209,133.95349,142.88373,93.76744,168.18605,180.09302,162.23256
000444.jpg,87.34117,87.34117,169.26117,95.17176,128.90352,150.58823,79.51058,169.26117,154.20235,177.09175
096477.jpg,87.30636,86.566475,164.99422,93.96532,129.47977,139.83815,84.34682,168.69363,152.41618,173.13295
028693.jpg,87.27273,88.1039,163.74026,83.94805,122.181816,144.62338,96.41558,166.23376,158.75325,166.23376
077669.jpg,87.614975,87.614975,169.75401,84.87701,121.83958,146.4813,90.35294,167.01605,164.27808,167.01605
002765.jpg,87.720276,87.720276,172.75525,94.88112,136.95105,153.95804,77.87412,170.06993,158.43356,177.23077
113394.jpg,86.45614,87.57895,166.17545,83.08772,129.1228,134.73685,93.192986,165.05263,161.6842,165.05263
129111.jpg,87.54978,87.54978,161.80087,91.98268,131.87878,141.85281,86.44156,169.55844,154.04329,171.77489
011548.jpg,85.554405,86.21761,165.8031,82.23834,129.32642,139.93782,94.17616,167.12953,158.50777,165.1399
129866.jpg,87.436615,87.436615,171.26761,85.633804,127.09859,137.01408,91.94366,168.56337,165.85915,167.66197
159743.jpg,87.323616,87.323616,167.93004,87.323616,138.0758,146.28572,91.80175,169.42274,159.72012,169.42274
000585.jpg,87.0255,87.75071,166.07365,81.22379,134.1643,139.966,95.00283,166.07365,164.62323,163.1728
082684.jpg,87.52137,86.42735,166.2906,82.051285,130.18803,134.5641,97.36752,166.2906,161.91454,164.10257
119008.jpg,87.67123,87.67123,175.34245,80.65753,134.42921,130.92236,90.00913,168.32877,181.18721,162.48401
131231.jpg,87.0255,87.75071,154.47025,71.796036,110.957504,129.08781,104.430595,169.6997,175.50142,152.29462
133254.jpg,84.6281,86.743805,163.61433,86.03857,110.72176,141.75208,85.333336,168.55096,156.56198,169.2562
148367.jpg,87.06599,88.36548,167.63452,85.766495,119.5533,146.84264,94.862946,170.2335,172.83249,167.63452
155864.jpg,86.85715,88.38095,170.66667,97.52381,114.28571,152.38095,74.66667,169.14285,167.61905,179.80952
161368.jpg,86.88484,88.43636,173.76968,83.781815,127.224236,148.94545,96.19394,170.66666,173.76968,164.4606
033729.jpg,87.52137,86.42735,168.47864,85.333336,129.09402,140.0342,95.17949,168.47864,161.91454,167.38463
142727.jpg,72.62921,104.98876,154.60675,79.10113,120.80899,126.5618,103.55056,190.5618,169.70787,168.26967
134913.jpg,87.48202,87.48202,188.77698,89.323746,129.84174,152.86331,90.244606,169.43886,184.17267,169.43886
047428.jpg,87.49367,87.49367,160.94514,83.17299,123.13924,136.10126,103.6962,167.42615,160.94514,165.26581
087182.jpg,89.04347,89.04347,158.05217,82.36521,115.756516,109.078255,95.72173,160.27826,160.27826,164.73042
095490.jpg,87.63964,87.63964,167.20721,81.87388,132.61261,132.61261,108.3964,169.51352,166.05406,160.2883
038879.jpg,93.03258,94.31579,183.49875,94.31579,137.94485,159.7594,94.31579,184.78195,166.17543,183.49875
072103.jpg,87.63964,87.63964,167.20721,79.567566,129.15315,129.15315,109.54955,169.51352,170.66667,161.44145
153385.jpg,87.77143,87.77143,160.91429,109.71429,120.685715,146.28572,65.828575,170.05714,131.65715,182.85715
072958.jpg,87.44554,87.44554,153.34653,112.792076,125.46535,159.68317,45.62376,169.82178,106.455444,190.09901
074953.jpg,87.08196,84.983604,154.22949,81.83606,116.45901,122.75409,102.819664,165.77048,147.93442,163.67212
073506.jpg,88.22599,88.22599,161.98871,86.77966,121.49152,137.40112,101.242935,170.66667,153.31073,166.32768
097094.jpg,86.95652,86.95652,160.0,88.347824,118.26087,127.30435,92.52174,169.04349,146.78261,169.04349
072738.jpg,87.22581,88.77419,160.51613,84.64516,119.2258,129.03226,102.19354,170.8387,151.74193,166.70967
086626.jpg,87.8524,87.8524,164.369,71.79336,127.52768,133.19557,116.19189,170.0369,180.42804,153.97786
116102.jpg,87.80676,87.80676,159.53622,95.22705,129.85507,129.85507,89.04348,169.42995,147.16908,173.14009
116556.jpg,87.29954,87.29954,158.6728,96.73733,109.71429,135.6682,85.52995,169.29033,136.25807,175.77881
161299.jpg,87.219154,86.276245,147.56538,106.548805,119.74954,142.85083,63.174953,168.3094,115.034996,179.15286
017383.jpg,87.22581,87.741936,165.16129,81.03226,128.51613,133.67741,109.93548,168.25806,161.54839,163.09677
156971.jpg,86.95652,86.95652,162.08696,77.91305,130.08696,130.08696,108.52174,169.04349,160.0,157.91304
186073.jpg,89.04347,89.04347,164.73042,82.36521,133.56522,135.7913,102.399994,171.40869,171.40869,160.27826
196969.jpg,88.00001,88.00001,173.7143,84.571434,142.85715,139.42857,89.14286,166.85715,169.14287,166.85715
182862.jpg,87.614975,87.614975,173.86096,90.35294,124.577545,128.6845,76.6631,167.01605,172.49199,172.49199
201354.jpg,87.5539,87.5539,152.26765,102.78067,118.95911,138.94423,73.27881,169.39777,129.4275,177.01115
201356.jpg,88.81632,88.81632,167.18367,94.04082,134.09523,135.83673,94.04082,170.66666,161.95918,174.14966
188991.jpg,87.459076,87.459076,160.34163,71.97153,133.01068,114.79003,110.23487,163.98576,166.71886,153.96442
194173.jpg,86.95652,87.18841,155.36232,82.08696,128.69565,124.98551,98.55073,168.11595,153.97102,164.17392
184124.jpg,86.89051,86.89051,171.91241,97.167885,125.19708,138.27737,76.61314,168.17519,161.63504,179.38686
184125.jpg,87.49367,87.49367,173.90717,70.21097,137.18143,127.45991,101.53586,169.58649,187.94936,152.30379
194285.jpg,87.57895,87.57895,158.3158,73.43158,121.26316,126.65263,106.44211,167.74738,169.09474,155.62106
184143.jpg,86.9434,86.9434,164.22641,94.18868,137.66039,154.56604,77.28302,167.84906,156.98114,176.3019
185229.jpg,92.18221,100.51193,169.37094,109.396965,129.9436,161.04121,87.7397,187.141,151.60088,191.58351
189607.jpg,87.652176,89.04348,155.8261,70.95652,125.21739,129.39131,108.52174,166.95653,169.73914,153.04349
190416.jpg,87.466675,87.466675,168.53334,82.13334,137.6,134.40001,96.00001,168.53334,168.53334,164.26668
186477.jpg,86.933334,80.53334,154.66667,81.600006,109.86667,113.06667,83.73334,161.06668,145.06668,163.73334
190686.jpg,87.24022,92.96089,161.60893,99.396645,112.98324,133.72067,84.37988,173.05028,150.16759,181.63129
191236.jpg,87.3271,88.52336,160.29906,83.73831,131.58878,137.57008,92.112144,169.86916,156.71028,166.28036
185707.jpg,87.111115,88.88889,165.33333,83.55556,133.33333,129.77779,97.77778,170.66667,168.88889,163.55556
187036.jpg,87.525696,87.525696,159.87352,93.09091,128.0,133.56522,87.525696,169.48618,148.23717,173.5336
197843.jpg,87.466675,87.466675,158.93333,85.333336,126.93334,130.13335,98.13334,169.6,154.66667,164.26668
071889.jpg,86.85715,88.38095,166.09525,86.85715,124.952385,143.2381,86.85715,170.66667,167.61905,166.09525
090209.jpg,87.67123,87.67123,153.13242,81.82648,120.401825,129.75342,102.86758,165.99086,151.96347,163.65295
100662.jpg,87.63964,87.63964,157.98198,83.02703,121.081085,140.6847,95.711716,169.51352,163.74776,159.13513
008944.jpg,87.09278,87.97251,155.71135,81.81444,131.95877,131.07904,101.16839,168.0275,158.35052,163.62888
015724.jpg,87.35136,87.35136,154.81082,81.2973,120.21622,131.45946,99.459465,166.91893,158.27028,163.45946
096643.jpg,87.86799,87.86799,157.14851,104.76568,115.749176,141.09572,74.34984,169.8218,133.49176,182.49506
152021.jpg,88.0,88.0,158.40001,88.0,115.200005,132.8,92.8,168.0,152.0,169.6
072917.jpg,87.29954,87.29954,159.85254,78.451614,133.89862,127.41014,100.866356,169.29033,169.88019,158.6728
008379.jpg,87.016556,85.93449,149.0553,96.48468,113.88799,128.13525,81.155334,167.99155,125.61043,177.27933
011541.jpg,87.720276,87.720276,153.95804,89.51049,115.46853,137.84615,89.51049,169.17482,148.58742,171.86014
019497.jpg,87.81395,87.81395,153.30232,90.790695,114.60465,135.44186,90.790695,166.69768,141.39536,172.65117
118441.jpg,87.37201,112.70989,159.01706,106.59386,123.194534,159.01706,99.604095,191.34471,160.7645,188.72354
127625.jpg,87.414635,87.414635,150.68617,87.414635,117.38536,132.37073,96.57236,165.67154,143.1935,169.41788
143000.jpg,87.1579,87.1579,158.3158,75.789474,118.73684,134.73685,99.789474,164.21053,165.89474,157.89474
148479.jpg,87.52137,86.42735,156.44446,86.42735,119.24787,134.5641,90.80342,168.47864,146.5983,168.47864
069346.jpg,87.459076,87.459076,157.60854,85.63701,122.07829,136.6548,92.92526,169.45195,155.78647,167.6299
108488.jpg,88.41237,88.41237,153.07216,80.49484,117.4433,130.63918,100.28866,164.94846,153.07216,162.30928
132266.jpg,87.3271,86.13084,155.514,90.915886,120.822426,131.58878,83.73831,168.6729,144.74767,172.26167
000221.jpg,89.16854,87.01124,155.32585,86.29214,121.52809,135.19101,92.764046,167.55057,148.85393,169.70787
027013.jpg,87.74843,87.74843,160.20125,91.77358,120.754715,136.05031,90.16352,169.86163,144.10062,173.88678
012951.jpg,87.31783,90.62533,164.05168,95.91731,123.700264,136.26874,93.932816,172.65117,160.74419,170.00517
001543.jpg,86.95652,86.95652,169.04349,91.13044,127.30435,138.43478,86.95652,169.04349,171.8261,171.8261
119096.jpg,87.685036,87.685036,164.28346,82.64567,130.01575,145.13385,92.72441,167.30708,167.30708,164.28346
105678.jpg,88.61539,85.333336,193.64102,82.051285,144.41026,150.97437,98.46154,167.38461,203.48718,160.82051
123533.jpg,87.28603,100.17391,164.61327,92.55835,128.87871,150.55377,89.04347,179.25858,164.61327,174.57207
028893.jpg,87.5539,87.5539,150.3643,97.07063,129.4275,137.0409,78.988846,169.39777,137.0409,177.01115
003209.jpg,88.0,88.0,177.0,110.0,128.0,173.0,58.0,165.0,156.0,192.0
087769.jpg,87.04,87.04,170.66667,95.57333,126.293335,157.01334,78.50667,167.25334,168.96,177.49333
142222.jpg,87.04,85.333336,153.6,73.386665,107.520004,119.46667,92.16,167.25334,162.13333,155.30667
103801.jpg,86.94878,86.94878,170.47662,88.37417,132.27617,138.26282,86.94878,167.62584,160.2138,170.47662
144313.jpg,86.97832,87.595184,165.93735,84.51084,137.56145,143.11325,90.06265,169.63857,168.40482,163.46988
160687.jpg,87.56427,87.56427,167.87799,97.045746,129.95207,142.77995,74.73638,169.5512,155.60783,178.47495
000518.jpg,92.03305,85.68594,177.719,93.090904,148.09917,156.56198,81.454544,171.37189,168.19833,178.77686
109747.jpg,86.66667,87.333336,154.66667,82.66667,110.0,138.0,95.333336,169.33334,154.66667,163.33334
116913.jpg,87.17242,87.17242,174.56552,84.52414,146.75862,145.43448,95.11724,169.26897,178.53793,166.62068
008966.jpg,87.14894,87.14894,175.04062,109.67892,127.50484,172.81238,56.20116,165.6325,154.73888,191.62863
098677.jpg,87.49367,87.49367,165.26581,86.4135,123.13924,138.2616,91.81434,168.50632,167.42615,168.50632
104233.jpg,87.459076,87.459076,164.89679,92.92526,137.56584,156.69751,79.25979,169.45195,155.78647,174.91815
155552.jpg,87.37201,87.37201,164.25938,73.39249,122.320816,139.79521,99.604095,169.5017,181.73378,154.64845
112649.jpg,87.27273,88.1039,163.74026,93.09091,110.545456,140.46753,83.11688,167.8961,154.5974,175.37662
075959.jpg,87.57895,86.23158,163.03159,91.621056,121.26316,144.16843,94.315796,168.42107,156.29474,172.46317
